Shipping_Country,Shipping_State,Shipping_City,City_Join_Key,State_Join_Key
US,California,Perris,perris,california
US,California,Petaluma,petaluma,california
US,California,Phelan,phelan,california
US,California,Phillips Ranch,phillips ranch,california
US,California,Philo,philo,california
US,California,Pico Rivera,pico rivera,california
US,California,Piedmont,piedmont,california
US,California,Pine Grove,pine grove,california
US,California,Pinole,pinole,california
US,California,Pismo Beach,pismo beach,california
US,California,Pittsburg,pittsburg,california
US,California,Placentia,placentia,california
US,California,Placerville,placerville,california
US,California,Playa Del Rey,playa del rey,california
US,California,Playa Vista,playa vista,california
US,California,Pleasant Grove,pleasant grove,california
US,California,Pleasant Hill,pleasant hill,california
US,California,Pleasanton,pleasanton,california
US,California,Plumas Lake,plumas lake,california
US,California,Point Reyes Station,point reyes station,california
US,California,Point Richmond,point richmond,california
US,California,Pollock Pines,pollock pines,california
US,California,Pomona,pomona,california
US,California,Porter Ranch,porter ranch,california
US,California,Porterville,porterville,california
US,California,Portola,portola,california
US,California,Portola Valley,portola valley,california
US,California,Poway,poway,california
US,California,Prunedale,prunedale,california
US,California,Quincy,quincy,california
US,California,Ramona,ramona,california
US,California,Rancho Cordova,rancho cordova,california
US,California,Rancho Cucamonga,rancho cucamonga,california
US,California,Rancho Mirage,rancho mirage,california
US,California,Rancho Mission Viejo,rancho mission viejo,california
US,California,Rancho Murieta,rancho murieta,california
US,California,Rancho Palos Verdes,rancho palos verdes,california
US,California,Rancho Santa Fe,rancho santa fe,california
US,California,Rancho Santa Margarita,rancho santa margarita,california
US,California,Red Bluff,red bluff,california
US,California,Redding,redding,california
US,California,Redlands,redlands,california
US,California,Redondo Beach,redondo beach,california
US,California,Redwood City,redwood city,california
US,California,Redwood Valley,redwood valley,california
US,California,Reedley,reedley,california
US,California,Reseda,reseda,california
US,California,Rialto,rialto,california
US,California,Richmond,richmond,california
US,California,Ridgecrest,ridgecrest,california
US,California,Rio Linda,rio linda,california
US,California,Rio Vista,rio vista,california
US,California,Ripon,ripon,california
US,California,Riverside,riverside,california
US,California,Rocklin,rocklin,california
US,California,Rodeo,rodeo,california
US,California,Rohnert Park,rohnert park,california
US,California,Rolling Hills,rolling hills,california
US,California,Rolling Hills Estates,rolling hills estates,california
US,California,Rosamond,rosamond,california
US,California,Rosemead,rosemead,california
US,California,Roseville,roseville,california
US,California,Ross,ross,california
US,California,Rossmoor,rossmoor,california
US,California,Rowland Heights,rowland heights,california
US,California,Royal Oaks,royal oaks,california
US,California,Sacramento,sacramento,california
US,California,Saint Helena,saint helena,california
US,California,Salinas,salinas,california
US,California,San Anselmo,san anselmo,california
US,California,San Bernardino,san bernardino,california
US,California,San Bruno,san bruno,california
US,California,San Carlos,san carlos,california
US,California,San Clemente,san clemente,california
US,California,San Diego,san diego,california
US,California,San Dimas,san dimas,california
US,California,San Fernando,san fernando,california
US,California,San Francisco,san francisco,california
US,California,"San Francisco,","san francisco,",california
US,California,San Francsico,san francsico,california
US,California,San Gabriel,san gabriel,california
US,California,San Geronimo,san geronimo,california
US,California,San Jose,san jose,california
US,California,San Juan Capistrano,san juan capistrano,california
US,California,San Leandro,san leandro,california
US,California,San Luis Obispo,san luis obispo,california
US,California,San Marcos,san marcos,california
US,California,San Marino,san marino,california
US,California,San Martin,san martin,california
US,California,San Mateo,san mateo,california
US,California,San Pablo,san pablo,california
US,California,San Pedro,san pedro,california
US,California,San Rafael,san rafael,california
US,California,San Ramon,san ramon,california
US,California,San Ysidro,san ysidro,california
US,California,Sanger,sanger,california
US,California,Sanjose,sanjose,california
US,California,Santa Ana,santa ana,california
US,California,Santa Barbara,santa barbara,california
US,California,Santa Clara,santa clara,california
US,California,Santa Clarita,santa clarita,california
US,California,Santa Cruz,santa cruz,california
US,California,Santa Fe Springs,santa fe springs,california
US,California,Santa Margarita,santa margarita,california
US,California,Santa Maria,santa maria,california
US,California,Santa Monica,santa monica,california
US,California,Santa Mónica,santa mónica,california
US,California,Santa Paula,santa paula,california
US,California,Santa Rosa,santa rosa,california
US,California,Santa Rosa Valley,santa rosa valley,california
US,California,Santa Ynez,santa ynez,california
US,California,Santee,santee,california
US,California,Saratoga,saratoga,california
US,California,Saugus,saugus,california
US,California,Sausalito,sausalito,california
US,California,Scotts Valley,scotts valley,california
US,California,Seal Beach,seal beach,california
US,California,Seaside,seaside,california
US,California,Sebastopol,sebastopol,california
US,California,Selma,selma,california
US,California,Shafter,shafter,california
US,California,Shasta Lake,shasta lake,california
US,California,Sherman Oaks,sherman oaks,california
US,California,Shingle Springs,shingle springs,california
US,California,Sierra Madre,sierra madre,california
US,California,Signal Hill,signal hill,california
US,California,Simi Valley,simi valley,california
US,California,Solana Beach,solana beach,california
US,California,Soledad,soledad,california
US,California,Solvang,solvang,california
US,California,Somis,somis,california
US,California,Sonoma,sonoma,california
US,California,Sonora,sonora,california
US,California,Soquel,soquel,california
US,California,Soulsbyville,soulsbyville,california
US,California,South El Monte,south el monte,california
US,California,South Gate,south gate,california
US,California,South Lake Tahoe,south lake tahoe,california
US,California,South Pasadena,south pasadena,california
US,California,South San Francisco,south san francisco,california
US,California,Spring Valley,spring valley,california
US,California,St Helena,st helena,california
US,California,St. Helena,st. helena,california
US,California,Stanford,stanford,california
US,California,Stanton,stanton,california
US,California,Stevenson Ranch,stevenson ranch,california
US,California,Stockton,stockton,california
US,California,Studio City,studio city,california
US,California,Suisun City,suisun city,california
US,California,Sun Valley,sun valley,california
US,California,Sunland,sunland,california
US,California,Sunnyvale,sunnyvale,california
US,California,Susanville,susanville,california
US,California,Sutter Creek,sutter creek,california
US,California,Sylmar,sylmar,california
US,California,Tahoe Vista,tahoe vista,california
US,California,Tarzana,tarzana,california
US,California,Temecula,temecula,california
US,California,Temple City,temple city,california
US,California,Templeton,templeton,california
US,California,Thornton,thornton,california
US,California,Thousand Oaks,thousand oaks,california
US,California,"Thousand Oaks,","thousand oaks,",california
US,California,Tiburon,tiburon,california
US,California,Toluca Lake,toluca lake,california
US,California,Topanga,topanga,california
US,California,Torrance,torrance,california
US,California,Trabuco Canyon,trabuco canyon,california
US,California,Tracy,tracy,california
US,California,Truckee,truckee,california
US,California,Tujunga,tujunga,california
US,California,Tulare,tulare,california
US,California,Turlock,turlock,california
US,California,Tustin,tustin,california
US,California,Ukiah,ukiah,california
US,California,Union City,union city,california
US,California,Upland,upland,california
US,California,Vacaville,vacaville,california
US,California,Valencia,valencia,california
US,California,Vallejo,vallejo,california
US,California,Valley Center,valley center,california
US,California,Valley Glen,valley glen,california
US,California,Valley Village,valley village,california
US,California,Van Nuys,van nuys,california
US,California,Venice,venice,california
US,California,Ventura,ventura,california
US,California,Victorville,victorville,california
US,California,View Park,view park,california
US,California,Visalia,visalia,california
US,California,Vista,vista,california
US,California,Walnut,walnut,california
US,California,Walnut Creek,walnut creek,california
US,California,Walnut Grove,walnut grove,california
US,California,Walnut Park,walnut park,california
US,California,Wasco,wasco,california
US,California,Waterford,waterford,california
US,California,Watsonville,watsonville,california
US,California,West Covina,west covina,california
US,California,West Hills,west hills,california
US,California,West Hollywood,west hollywood,california
US,California,West Sacramento,west sacramento,california
US,California,Westlake Village,westlake village,california
US,California,Westminster,westminster,california
US,California,Whittier,whittier,california
US,California,Wildomar,wildomar,california
US,California,Willits,willits,california
US,California,Willow Creek,willow creek,california
US,California,Wilmington,wilmington,california
US,California,Wilton,wilton,california
US,California,Winchester,winchester,california
US,California,Windsor,windsor,california
US,California,Winnetka,winnetka,california
US,California,Winters,winters,california
US,California,Woodbridge,woodbridge,california
US,California,Woodlake,woodlake,california
US,California,Woodland,woodland,california
US,California,Woodland Hills,woodland hills,california
US,California,Woodside,woodside,california
US,California,Wrightwood,wrightwood,california
US,California,Yorba Linda,yorba linda,california
US,California,Yountville,yountville,california
US,California,Yuba City,yuba city,california
US,California,Yucaipa,yucaipa,california
US,Colorado,Arvada,arvada,colorado
US,Colorado,Aspen,aspen,colorado
US,Colorado,Aurora,aurora,colorado
US,Colorado,Bailey,bailey,colorado
US,Colorado,Basalt,basalt,colorado
US,Colorado,Bayfield,bayfield,colorado
US,Colorado,Bennett,bennett,colorado
US,Colorado,Berthoud,berthoud,colorado
US,Colorado,Black Hawk,black hawk,colorado
US,Colorado,Boulder,boulder,colorado
US,Colorado,Breckenridge,breckenridge,colorado
US,Colorado,Brighton,brighton,colorado
US,Colorado,Broomfield,broomfield,colorado
US,Colorado,Burlington,burlington,colorado
US,Colorado,Canon City,canon city,colorado
US,Colorado,Carbondale,carbondale,colorado
US,Colorado,Castle Pines,castle pines,colorado
US,Colorado,Castle Rock,castle rock,colorado
US,Colorado,Cedaredge,cedaredge,colorado
US,Colorado,Centennial,centennial,colorado
US,Colorado,Center,center,colorado
US,Colorado,Cherry Hills Village,cherry hills village,colorado
US,Colorado,Colo Springs,colo springs,colorado
US,Colorado,Colorado Spgs,colorado spgs,colorado
US,Colorado,Colorado Springs,colorado springs,colorado
US,Colorado,Commerce City,commerce city,colorado
US,Colorado,Conifer,conifer,colorado
US,Colorado,Cortez,cortez,colorado
US,Colorado,Del Norte,del norte,colorado
US,Colorado,Delta,delta,colorado
US,Colorado,Denver,denver,colorado
US,Colorado,Dillon,dillon,colorado
US,Colorado,Dolores,dolores,colorado
US,Colorado,Durango,durango,colorado
US,Colorado,Eagle,eagle,colorado
US,Colorado,Edwards,edwards,colorado
US,Colorado,Elizabeth,elizabeth,colorado
US,Colorado,Englewood,englewood,colorado
US,Colorado,Erie,erie,colorado
US,Colorado,Estes Park,estes park,colorado
US,Colorado,Evans,evans,colorado
US,Colorado,Evergreen,evergreen,colorado
US,Colorado,Fairplay,fairplay,colorado
US,Colorado,Firestone,firestone,colorado
US,Colorado,Fort Collins,fort collins,colorado
US,Colorado,Fountain,fountain,colorado
US,Colorado,Franktown,franktown,colorado
US,Colorado,Frederick,frederick,colorado
US,Colorado,Fruita,fruita,colorado
US,Colorado,Ft. Collins,ft. collins,colorado
US,Colorado,Glenwood Springs,glenwood springs,colorado
US,Colorado,Golden,golden,colorado
US,Colorado,Grand Junction,grand junction,colorado
US,Colorado,Greeley,greeley,colorado
US,Colorado,Greenwood Village,greenwood village,colorado
US,Colorado,Henderson,henderson,colorado
US,Colorado,Hghlnds Ranch,hghlnds ranch,colorado
US,Colorado,Highlands Ranch,highlands ranch,colorado
US,Colorado,Hunter Hills,hunter hills,colorado
US,Colorado,Johnstown,johnstown,colorado
US,Colorado,Julesburg,julesburg,colorado
US,Colorado,Kinsale,kinsale,colorado
US,Colorado,La Junta,la junta,colorado
US,Colorado,La Veta,la veta,colorado
US,Colorado,Lafayette,lafayette,colorado
US,Colorado,Lakewood,lakewood,colorado
US,Colorado,Laporte,laporte,colorado
US,Colorado,Larkspur,larkspur,colorado
US,Colorado,Littleton,littleton,colorado
US,Colorado,Lone Tree,lone tree,colorado
US,Colorado,Longmont,longmont,colorado
US,Colorado,Louisville,louisville,colorado
US,Colorado,Loveland,loveland,colorado
US,Colorado,Lyons,lyons,colorado
US,Colorado,Mack,mack,colorado
US,Colorado,Mead,mead,colorado
US,Colorado,Meeker,meeker,colorado
US,Colorado,Minturn,minturn,colorado
US,Colorado,Molina,molina,colorado
US,Colorado,Monte Vista,monte vista,colorado
US,Colorado,Montrose,montrose,colorado
